Traffic_ID,Date,Time,Time_24Hr,Hour,Day_Of_Week,Is_Weekend,Is_Peak_Hour,Day_Part,Car_Count,Bike_Count,Bus_Count,Truck_Count,Total_Vehicles,PCU_Score,Congestion_Index,Heavy_Vehicle_Ratio,Bus_To_Car_Ratio,Traffic_Situation,Day_Type,Rush_Hour_Category,Commercial_Vehicle_Share,Car_Volume_Percentage
150,2,1:15:00 PM,13:15:00,13,Thursday,0,0,Afternoon,78,23,16,13,130,176.5,1.05,0.2231,0.2025,normal,Weekday,Off-Peak Hours,0.2231,60.0
151,2,1:30:00 PM,13:30:00,13,Thursday,0,0,Afternoon,116,21,22,17,176,243.5,1.45,0.2216,0.188,heavy,Weekday,Off-Peak Hours,0.2216,65.91
152,2,1:45:00 PM,13:45:00,13,Thursday,0,0,Afternoon,94,13,11,16,134,181.5,1.08,0.2015,0.1158,normal,Weekday,Off-Peak Hours,0.2015,70.15
153,2,2:00:00 PM,14:00:00,14,Thursday,0,0,Afternoon,52,19,26,10,107,169.5,1.01,0.3364,0.4906,normal,Weekday,Off-Peak Hours,0.3364,48.6
154,2,2:15:00 PM,14:15:00,14,Thursday,0,0,Afternoon,70,13,12,10,105,142.5,0.85,0.2095,0.169,low,Weekday,Off-Peak Hours,0.2095,66.67
155,2,2:30:00 PM,14:30:00,14,Thursday,0,0,Afternoon,34,17,21,14,86,147.5,0.88,0.407,0.6,normal,Weekday,Off-Peak Hours,0.407,39.53
156,2,2:45:00 PM,14:45:00,14,Thursday,0,0,Afternoon,16,18,40,6,80,163.0,0.97,0.575,2.3529,normal,Weekday,Off-Peak Hours,0.575,20.0
157,2,3:00:00 PM,15:00:00,15,Thursday,0,0,Afternoon,24,20,15,17,76,130.0,0.77,0.4211,0.6,normal,Weekday,Off-Peak Hours,0.4211,31.58
158,2,3:15:00 PM,15:15:00,15,Thursday,0,0,Afternoon,21,15,33,12,81,163.5,0.97,0.5556,1.5,normal,Weekday,Off-Peak Hours,0.5556,25.93
159,2,3:30:00 PM,15:30:00,15,Thursday,0,0,Afternoon,100,10,18,7,135,180.0,1.07,0.1852,0.1782,normal,Weekday,Off-Peak Hours,0.1852,74.07
160,2,3:45:00 PM,15:45:00,15,Thursday,0,0,Afternoon,117,22,11,5,155,176.0,1.05,0.1032,0.0932,normal,Weekday,Off-Peak Hours,0.1032,75.48
161,2,4:00:00 PM,16:00:00,16,Thursday,0,1,Afternoon,145,30,40,8,223,304.0,1.81,0.2152,0.274,normal,Weekday,Evening Rush (4-7 PM),0.2152,65.02
162,2,4:15:00 PM,16:15:00,16,Thursday,0,1,Afternoon,113,38,45,7,203,288.0,1.71,0.2562,0.3947,heavy,Weekday,Evening Rush (4-7 PM),0.2562,55.67
163,2,4:30:00 PM,16:30:00,16,Thursday,0,1,Afternoon,110,31,37,7,185,257.5,1.53,0.2378,0.3333,heavy,Weekday,Evening Rush (4-7 PM),0.2378,59.46
164,2,4:45:00 PM,16:45:00,16,Thursday,0,1,Afternoon,126,15,26,6,173,229.5,1.37,0.185,0.2047,heavy,Weekday,Evening Rush (4-7 PM),0.185,72.83
165,2,5:00:00 PM,17:00:00,17,Thursday,0,1,Evening,100,15,29,7,151,215.5,1.28,0.2384,0.2871,high,Weekday,Evening Rush (4-7 PM),0.2384,66.23
166,2,5:15:00 PM,17:15:00,17,Thursday,0,1,Evening,147,28,29,10,214,278.0,1.66,0.1822,0.1959,heavy,Weekday,Evening Rush (4-7 PM),0.1822,68.69
167,2,5:30:00 PM,17:30:00,17,Thursday,0,1,Evening,146,22,50,10,228,337.0,2.01,0.2632,0.3401,heavy,Weekday,Evening Rush (4-7 PM),0.2632,64.04
168,2,5:45:00 PM,17:45:00,17,Thursday,0,1,Evening,148,23,27,5,203,255.5,1.52,0.1576,0.1812,heavy,Weekday,Evening Rush (4-7 PM),0.1576,72.91
169,2,6:00:00 PM,18:00:00,18,Thursday,0,1,Evening,149,17,41,9,216,307.5,1.83,0.2315,0.2733,heavy,Weekday,Evening Rush (4-7 PM),0.2315,68.98
170,2,6:15:00 PM,18:15:00,18,Thursday,0,1,Evening,136,32,41,7,216,296.0,1.76,0.2222,0.2993,heavy,Weekday,Evening Rush (4-7 PM),0.2222,62.96
171,2,6:30:00 PM,18:30:00,18,Thursday,0,1,Evening,101,22,33,9,165,238.0,1.42,0.2545,0.3235,high,Weekday,Evening Rush (4-7 PM),0.2545,61.21
172,2,6:45:00 PM,18:45:00,18,Thursday,0,1,Evening,87,18,13,34,152,237.0,1.41,0.3092,0.1477,high,Weekday,Evening Rush (4-7 PM),0.3092,57.24
173,2,7:00:00 PM,19:00:00,19,Thursday,0,0,Evening,50,21,14,9,94,129.5,0.77,0.2447,0.2745,low,Weekday,Evening Rush (4-7 PM),0.2447,53.19
174,2,7:15:00 PM,19:15:00,19,Thursday,0,0,Evening,63,23,19,34,139,233.5,1.39,0.3813,0.2969,high,Weekday,Evening Rush (4-7 PM),0.3813,45.32
175,2,7:30:00 PM,19:30:00,19,Thursday,0,0,Evening,73,9,11,5,98,125.5,0.75,0.1633,0.1486,low,Weekday,Evening Rush (4-7 PM),0.1633,74.49
176,2,7:45:00 PM,19:45:00,19,Thursday,0,0,Evening,78,13,20,25,136,219.5,1.31,0.3309,0.2532,high,Weekday,Evening Rush (4-7 PM),0.3309,57.35
177,2,8:00:00 PM,20:00:00,20,Thursday,0,0,Evening,71,22,12,14,119,160.0,0.95,0.2185,0.1667,normal,Weekday,Night Freight (8-11 PM),0.2185,59.66
178,2,8:15:00 PM,20:15:00,20,Thursday,0,0,Evening,80,17,11,15,123,166.5,0.99,0.2114,0.1358,normal,Weekday,Night Freight (8-11 PM),0.2114,65.04
179,2,8:30:00 PM,20:30:00,20,Thursday,0,0,Evening,62,21,10,35,128,207.5,1.24,0.3516,0.1587,high,Weekday,Night Freight (8-11 PM),0.3516,48.44
180,2,8:45:00 PM,20:45:00,20,Thursday,0,0,Evening,100,17,16,33,166,255.5,1.52,0.2952,0.1584,high,Weekday,Night Freight (8-11 PM),0.2952,60.24
181,2,9:00:00 PM,21:00:00,21,Thursday,0,0,Evening,95,15,18,9,137,183.5,1.09,0.1971,0.1875,normal,Weekday,Night Freight (8-11 PM),0.1971,69.34
182,2,9:15:00 PM,21:15:00,21,Thursday,0,0,Evening,102,14,15,34,165,256.0,1.52,0.297,0.1456,high,Weekday,Night Freight (8-11 PM),0.297,61.82
183,2,9:30:00 PM,21:30:00,21,Thursday,0,0,Evening,68,12,15,32,127,215.0,1.28,0.3701,0.2174,high,Weekday,Night Freight (8-11 PM),0.3701,53.54
184,2,9:45:00 PM,21:45:00,21,Thursday,0,0,Evening,74,5,19,5,103,148.5,0.88,0.233,0.2533,normal,Weekday,Night Freight (8-11 PM),0.233,71.84
185,2,10:00:00 PM,22:00:00,22,Thursday,0,0,Night,15,4,1,21,41,83.0,0.49,0.5366,0.0625,normal,Weekday,Night Freight (8-11 PM),0.5366,36.59
186,2,10:15:00 PM,22:15:00,22,Thursday,0,0,Night,16,0,1,24,41,91.0,0.54,0.6098,0.0588,normal,Weekday,Night Freight (8-11 PM),0.6098,39.02
187,2,10:30:00 PM,22:30:00,22,Thursday,0,0,Night,12,0,0,12,24,48.0,0.29,0.5,0.0,low,Weekday,Night Freight (8-11 PM),0.5,50.0
188,2,10:45:00 PM,22:45:00,22,Thursday,0,0,Night,12,5,0,23,40,83.5,0.5,0.575,0.0,normal,Weekday,Night Freight (8-11 PM),0.575,30.0
189,2,11:00:00 PM,23:00:00,23,Thursday,0,0,Night,15,2,1,14,32,61.0,0.36,0.4688,0.0625,normal,Weekday,Night Freight (8-11 PM),0.4687,46.87
190,2,11:15:00 PM,23:15:00,23,Thursday,0,0,Night,10,3,0,23,36,80.5,0.48,0.6389,0.0,normal,Weekday,Night Freight (8-11 PM),0.6389,27.78
191,2,11:30:00 PM,23:30:00,23,Thursday,0,0,Night,16,2,0,35,53,122.0,0.73,0.6604,0.0,normal,Weekday,Night Freight (8-11 PM),0.6604,30.19
192,2,11:45:00 PM,23:45:00,23,Thursday,0,0,Night,13,3,0,22,38,80.5,0.48,0.5789,0.0,normal,Weekday,Night Freight (8-11 PM),0.5789,34.21
193,3,12:00:00 AM,00:00:00,0,Friday,0,0,Night,13,0,0,32,45,109.0,0.65,0.7111,0.0,normal,Weekday,Off-Peak Hours,0.7111,28.89
194,3,12:15:00 AM,00:15:00,0,Friday,0,0,Night,11,1,0,27,39,92.5,0.55,0.6923,0.0,normal,Weekday,Off-Peak Hours,0.6923,28.21
195,3,12:30:00 AM,00:30:00,0,Friday,0,0,Night,17,1,0,32,50,113.5,0.68,0.64,0.0,normal,Weekday,Off-Peak Hours,0.64,34.0
196,3,12:45:00 AM,00:45:00,0,Friday,0,0,Night,11,2,0,17,30,63.0,0.38,0.5667,0.0,normal,Weekday,Off-Peak Hours,0.5667,36.67
197,3,1:00:00 AM,01:00:00,1,Friday,0,0,Night,14,1,1,11,27,50.5,0.3,0.4444,0.0667,low,Weekday,Off-Peak Hours,0.4444,51.85
198,3,1:15:00 AM,01:15:00,1,Friday,0,0,Night,17,2,0,33,52,117.0,0.7,0.6346,0.0,normal,Weekday,Off-Peak Hours,0.6346,32.69
199,3,1:30:00 AM,01:30:00,1,Friday,0,0,Night,15,2,1,38,56,133.0,0.79,0.6964,0.0625,normal,Weekday,Off-Peak Hours,0.6964,26.79
200,3,1:45:00 AM,01:45:00,1,Friday,0,0,Night,13,4,1,24,42,90.0,0.54,0.5952,0.0714,normal,Weekday,Off-Peak Hours,0.5952,30.95
201,3,2:00:00 AM,02:00:00,2,Friday,0,0,Night,11,5,1,11,28,49.5,0.29,0.4286,0.0833,low,Weekday,Off-Peak Hours,0.4286,39.29
202,3,2:15:00 AM,02:15:00,2,Friday,0,0,Night,12,3,0,22,37,79.5,0.47,0.5946,0.0,normal,Weekday,Off-Peak Hours,0.5946,32.43
203,3,2:30:00 AM,02:30:00,2,Friday,0,0,Night,15,1,0,26,42,93.5,0.56,0.619,0.0,normal,Weekday,Off-Peak Hours,0.619,35.71
204,3,2:45:00 AM,02:45:00,2,Friday,0,0,Night,13,0,1,34,48,118.0,0.7,0.7292,0.0714,normal,Weekday,Off-Peak Hours,0.7292,27.08
205,3,3:00:00 AM,03:00:00,3,Friday,0,0,Night,17,5,0,15,37,64.5,0.38,0.4054,0.0,normal,Weekday,Off-Peak Hours,0.4054,45.95
206,3,3:15:00 AM,03:15:00,3,Friday,0,0,Night,20,3,1,26,50,102.5,0.61,0.54,0.0476,normal,Weekday,Off-Peak Hours,0.54,40.0
207,3,3:30:00 AM,03:30:00,3,Friday,0,0,Night,18,4,0,30,52,110.0,0.65,0.5769,0.0,normal,Weekday,Off-Peak Hours,0.5769,34.62
208,3,3:45:00 AM,03:45:00,3,Friday,0,0,Night,12,1,1,19,33,72.5,0.43,0.6061,0.0769,normal,Weekday,Off-Peak Hours,0.6061,36.36
209,3,4:00:00 AM,04:00:00,4,Friday,0,0,Night,20,0,0,12,32,56.0,0.33,0.375,0.0,low,Weekday,Off-Peak Hours,0.375,62.5
210,3,4:15:00 AM,04:15:00,4,Friday,0,0,Night,29,10,0,12,51,70.0,0.42,0.2353,0.0,low,Weekday,Off-Peak Hours,0.2353,56.86
211,3,4:30:00 AM,04:30:00,4,Friday,0,0,Night,39,20,1,10,70,82.0,0.49,0.1571,0.025,low,Weekday,Off-Peak Hours,0.1571,55.71
212,3,4:45:00 AM,04:45:00,4,Friday,0,0,Night,76,9,7,13,105,140.5,0.84,0.1905,0.0909,normal,Weekday,Off-Peak Hours,0.1905,72.38
213,3,5:00:00 AM,05:00:00,5,Friday,0,0,Morning,33,17,0,13,63,80.5,0.48,0.2063,0.0,normal,Weekday,Off-Peak Hours,0.2063,52.38
214,3,5:15:00 AM,05:15:00,5,Friday,0,0,Morning,64,14,1,12,91,110.0,0.65,0.1429,0.0154,low,Weekday,Off-Peak Hours,0.1429,70.33
215,3,5:30:00 AM,05:30:00,5,Friday,0,0,Morning,44,7,1,11,63,83.5,0.5,0.1905,0.0222,low,Weekday,Off-Peak Hours,0.1905,69.84
216,3,5:45:00 AM,05:45:00,5,Friday,0,0,Morning,53,8,4,15,80,114.0,0.68,0.2375,0.0741,normal,Weekday,Off-Peak Hours,0.2375,66.25
217,3,6:00:00 AM,06:00:00,6,Friday,0,1,Morning,75,6,7,13,101,138.0,0.82,0.198,0.0921,normal,Weekday,Off-Peak Hours,0.198,74.26
218,3,6:15:00 AM,06:15:00,6,Friday,0,1,Morning,60,11,4,10,85,107.5,0.64,0.1647,0.0656,low,Weekday,Off-Peak Hours,0.1647,70.59
219,3,6:30:00 AM,06:30:00,6,Friday,0,1,Morning,35,14,2,14,65,90.0,0.54,0.2462,0.0556,normal,Weekday,Off-Peak Hours,0.2462,53.85
220,3,6:45:00 AM,06:45:00,6,Friday,0,1,Morning,75,20,6,15,116,148.0,0.88,0.181,0.0789,normal,Weekday,Off-Peak Hours,0.181,64.66
221,3,7:00:00 AM,07:00:00,7,Friday,0,1,Morning,27,10,2,12,51,74.0,0.44,0.2745,0.0714,low,Weekday,Morning Rush (7-10 AM),0.2745,52.94
222,3,7:15:00 AM,07:15:00,7,Friday,0,1,Morning,61,20,7,14,102,134.0,0.8,0.2059,0.1129,normal,Weekday,Morning Rush (7-10 AM),0.2059,59.8
223,3,7:30:00 AM,07:30:00,7,Friday,0,1,Morning,72,20,5,15,112,142.0,0.85,0.1786,0.0685,normal,Weekday,Morning Rush (7-10 AM),0.1786,64.29
224,3,7:45:00 AM,07:45:00,7,Friday,0,1,Morning,43,18,6,14,81,112.0,0.67,0.2469,0.1364,normal,Weekday,Morning Rush (7-10 AM),0.2469,53.09
225,3,8:00:00 AM,08:00:00,8,Friday,0,1,Morning,54,10,4,14,82,113.0,0.67,0.2195,0.0727,normal,Weekday,Morning Rush (7-10 AM),0.2195,65.85
226,3,8:15:00 AM,08:15:00,8,Friday,0,1,Morning,30,12,1,14,57,81.0,0.48,0.2632,0.0323,normal,Weekday,Morning Rush (7-10 AM),0.2632,52.63
227,3,8:30:00 AM,08:30:00,8,Friday,0,1,Morning,72,8,6,12,98,130.0,0.77,0.1837,0.0822,low,Weekday,Morning Rush (7-10 AM),0.1837,73.47
228,3,8:45:00 AM,08:45:00,8,Friday,0,1,Morning,55,17,7,15,94,129.5,0.77,0.234,0.125,normal,Weekday,Morning Rush (7-10 AM),0.234,58.51
229,3,9:00:00 AM,09:00:00,9,Friday,0,0,Morning,36,20,0,13,69,85.0,0.51,0.1884,0.0,normal,Weekday,Morning Rush (7-10 AM),0.1884,52.17
230,3,9:15:00 AM,09:15:00,9,Friday,0,0,Morning,168,55,10,0,233,225.5,1.34,0.0429,0.0592,heavy,Weekday,Morning Rush (7-10 AM),0.0429,72.1
231,3,9:30:00 AM,09:30:00,9,Friday,0,0,Morning,135,61,28,2,226,255.5,1.52,0.1327,0.2059,heavy,Weekday,Morning Rush (7-10 AM),0.1327,59.73
232,3,9:45:00 AM,09:45:00,9,Friday,0,0,Morning,168,68,27,2,265,289.0,1.72,0.1094,0.1598,heavy,Weekday,Morning Rush (7-10 AM),0.1094,63.4
233,3,10:00:00 AM,10:00:00,10,Friday,0,0,Morning,139,44,16,1,200,212.0,1.26,0.085,0.1143,heavy,Weekday,Morning Rush (7-10 AM),0.085,69.5
234,3,10:15:00 AM,10:15:00,10,Friday,0,0,Morning,156,63,12,3,234,232.5,1.38,0.0641,0.0764,heavy,Weekday,Morning Rush (7-10 AM),0.0641,66.67
235,3,10:30:00 AM,10:30:00,10,Friday,0,0,Morning,141,51,27,3,222,256.5,1.53,0.1351,0.1901,heavy,Weekday,Morning Rush (7-10 AM),0.1351,63.51
236,3,10:45:00 AM,10:45:00,10,Friday,0,0,Morning,144,44,16,3,207,223.0,1.33,0.0918,0.1103,heavy,Weekday,Morning Rush (7-10 AM),0.0918,69.57
237,3,11:00:00 AM,11:00:00,11,Friday,0,0,Morning,132,65,23,0,220,233.5,1.39,0.1045,0.1729,heavy,Weekday,Off-Peak Hours,0.1045,60.0
238,3,11:15:00 AM,11:15:00,11,Friday,0,0,Morning,180,48,17,2,247,261.0,1.55,0.0769,0.0939,heavy,Weekday,Off-Peak Hours,0.0769,72.87
239,3,11:30:00 AM,11:30:00,11,Friday,0,0,Morning,140,67,20,4,231,245.5,1.46,0.1039,0.1418,heavy,Weekday,Off-Peak Hours,0.1039,60.61
240,3,11:45:00 AM,11:45:00,11,Friday,0,0,Morning,163,62,12,0,237,230.0,1.37,0.0506,0.0732,heavy,Weekday,Off-Peak Hours,0.0506,68.78
241,3,12:00:00 PM,12:00:00,12,Friday,0,0,Afternoon,148,70,15,0,233,228.0,1.36,0.0644,0.1007,heavy,Weekday,Off-Peak Hours,0.0644,63.52
242,3,12:15:00 PM,12:15:00,12,Friday,0,0,Afternoon,134,47,22,3,206,232.5,1.38,0.1214,0.163,heavy,Weekday,Off-Peak Hours,0.1214,65.05
243,3,12:30:00 PM,12:30:00,12,Friday,0,0,Afternoon,162,51,13,0,226,226.5,1.35,0.0575,0.0798,heavy,Weekday,Off-Peak Hours,0.0575,71.68
244,3,12:45:00 PM,12:45:00,12,Friday,0,0,Afternoon,136,49,15,1,201,208.5,1.24,0.0796,0.1095,heavy,Weekday,Off-Peak Hours,0.0796,67.66
245,3,1:00:00 PM,13:00:00,13,Friday,0,0,Afternoon,147,52,26,0,225,251.0,1.49,0.1156,0.1757,heavy,Weekday,Off-Peak Hours,0.1156,65.33
246,3,1:15:00 PM,13:15:00,13,Friday,0,0,Afternoon,174,54,25,1,254,279.0,1.66,0.1024,0.1429,heavy,Weekday,Off-Peak Hours,0.1024,68.5
247,3,1:30:00 PM,13:30:00,13,Friday,0,0,Afternoon,135,69,20,1,225,232.5,1.38,0.0933,0.1471,heavy,Weekday,Off-Peak Hours,0.0933,60.0
248,3,1:45:00 PM,13:45:00,13,Friday,0,0,Afternoon,142,55,21,1,219,235.5,1.4,0.1005,0.1469,heavy,Weekday,Off-Peak Hours,0.1005,64.84
249,3,2:00:00 PM,14:00:00,14,Friday,0,0,Afternoon,144,59,14,2,219,221.5,1.32,0.0731,0.0966,heavy,Weekday,Off-Peak Hours,0.0731,65.75
250,3,2:15:00 PM,14:15:00,14,Friday,0,0,Afternoon,180,49,17,0,246,255.5,1.52,0.0691,0.0939,heavy,Weekday,Off-Peak Hours,0.0691,73.17
251,3,2:30:00 PM,14:30:00,14,Friday,0,0,Afternoon,153,59,20,4,236,254.5,1.52,0.1017,0.1299,heavy,Weekday,Off-Peak Hours,0.1017,64.83
252,3,2:45:00 PM,14:45:00,14,Friday,0,0,Afternoon,139,43,27,3,212,250.5,1.49,0.1415,0.1929,heavy,Weekday,Off-Peak Hours,0.1415,65.57
253,3,3:00:00 PM,15:00:00,15,Friday,0,0,Afternoon,179,60,12,0,251,245.0,1.46,0.0478,0.0667,heavy,Weekday,Off-Peak Hours,0.0478,71.31
254,3,3:15:00 PM,15:15:00,15,Friday,0,0,Afternoon,76,21,6,1,104,107.5,0.64,0.0673,0.0779,low,Weekday,Off-Peak Hours,0.0673,73.08
255,3,3:30:00 PM,15:30:00,15,Friday,0,0,Afternoon,59,25,19,1,104,131.5,0.78,0.1923,0.3167,normal,Weekday,Off-Peak Hours,0.1923,56.73
256,3,3:45:00 PM,15:45:00,15,Friday,0,0,Afternoon,51,20,12,1,84,100.0,0.6,0.1548,0.2308,low,Weekday,Off-Peak Hours,0.1548,60.71
257,3,4:00:00 PM,16:00:00,16,Friday,0,1,Afternoon,78,24,19,2,123,153.0,0.91,0.1707,0.2405,normal,Weekday,Evening Rush (4-7 PM),0.1707,63.41
258,3,4:15:00 PM,16:15:00,16,Friday,0,1,Afternoon,50,24,11,0,85,95.0,0.57,0.1294,0.2157,low,Weekday,Evening Rush (4-7 PM),0.1294,58.82
259,3,4:30:00 PM,16:30:00,16,Friday,0,1,Afternoon,59,25,8,0,92,95.5,0.57,0.087,0.1333,low,Weekday,Evening Rush (4-7 PM),0.087,64.13
260,3,4:45:00 PM,16:45:00,16,Friday,0,1,Afternoon,90,21,0,0,111,100.5,0.6,0.0,0.0,low,Weekday,Evening Rush (4-7 PM),0.0,81.08
261,3,5:00:00 PM,17:00:00,17,Friday,0,1,Evening,79,26,21,2,128,161.0,0.96,0.1797,0.2625,normal,Weekday,Evening Rush (4-7 PM),0.1797,61.72
262,3,5:15:00 PM,17:15:00,17,Friday,0,1,Evening,56,21,4,1,82,81.5,0.49,0.061,0.0702,low,Weekday,Evening Rush (4-7 PM),0.061,68.29
263,3,5:30:00 PM,17:30:00,17,Friday,0,1,Evening,70,25,11,2,108,121.5,0.72,0.1204,0.1549,low,Weekday,Evening Rush (4-7 PM),0.1204,64.81
264,3,5:45:00 PM,17:45:00,17,Friday,0,1,Evening,54,27,21,2,104,136.5,0.81,0.2212,0.3818,normal,Weekday,Evening Rush (4-7 PM),0.2212,51.92
265,3,6:00:00 PM,18:00:00,18,Friday,0,1,Evening,53,22,13,2,90,109.0,0.65,0.1667,0.2407,low,Weekday,Evening Rush (4-7 PM),0.1667,58.89
266,3,6:15:00 PM,18:15:00,18,Friday,0,1,Evening,59,27,5,2,93,93.5,0.56,0.0753,0.0833,low,Weekday,Evening Rush (4-7 PM),0.0753,63.44
267,3,6:30:00 PM,18:30:00,18,Friday,0,1,Evening,63,30,21,0,114,141.0,0.84,0.1842,0.3281,normal,Weekday,Evening Rush (4-7 PM),0.1842,55.26
268,3,6:45:00 PM,18:45:00,18,Friday,0,1,Evening,87,21,16,0,124,145.5,0.87,0.129,0.1818,normal,Weekday,Evening Rush (4-7 PM),0.129,70.16
269,3,7:00:00 PM,19:00:00,19,Friday,0,0,Evening,71,26,19,1,117,144.0,0.86,0.1709,0.2639,normal,Weekday,Evening Rush (4-7 PM),0.1709,60.68
270,3,7:15:00 PM,19:15:00,19,Friday,0,0,Evening,32,5,5,13,55,88.5,0.53,0.3273,0.1515,normal,Weekday,Evening Rush (4-7 PM),0.3273,58.18
271,3,7:30:00 PM,19:30:00,19,Friday,0,0,Evening,36,6,7,2,51,66.0,0.39,0.1765,0.1892,low,Weekday,Evening Rush (4-7 PM),0.1765,70.59
272,3,7:45:00 PM,19:45:00,19,Friday,0,0,Evening,35,10,0,2,47,46.0,0.27,0.0426,0.0,low,Weekday,Evening Rush (4-7 PM),0.0426,74.47
273,3,8:00:00 PM,20:00:00,20,Friday,0,0,Evening,40,10,5,10,65,90.0,0.54,0.2308,0.122,low,Weekday,Night Freight (8-11 PM),0.2308,61.54
274,3,8:15:00 PM,20:15:00,20,Friday,0,0,Evening,44,6,1,3,54,59.0,0.35,0.0741,0.0222,low,Weekday,Night Freight (8-11 PM),0.0741,81.48
275,3,8:30:00 PM,20:30:00,20,Friday,0,0,Evening,40,6,1,3,50,55.0,0.33,0.08,0.0244,low,Weekday,Night Freight (8-11 PM),0.08,80.0
276,3,8:45:00 PM,20:45:00,20,Friday,0,0,Evening,45,2,7,7,61,88.0,0.52,0.2295,0.1522,low,Weekday,Night Freight (8-11 PM),0.2295,73.77
277,3,9:00:00 PM,21:00:00,21,Friday,0,0,Evening,44,2,6,5,57,78.0,0.46,0.193,0.1333,low,Weekday,Night Freight (8-11 PM),0.193,77.19
278,3,9:15:00 PM,21:15:00,21,Friday,0,0,Evening,33,4,4,5,46,62.0,0.37,0.1957,0.1176,low,Weekday,Night Freight (8-11 PM),0.1957,71.74
279,3,9:30:00 PM,21:30:00,21,Friday,0,0,Evening,22,5,3,13,43,72.5,0.43,0.3721,0.1304,normal,Weekday,Night Freight (8-11 PM),0.3721,51.16
280,3,9:45:00 PM,21:45:00,21,Friday,0,0,Evening,33,5,5,1,44,53.5,0.32,0.1364,0.1471,low,Weekday,Night Freight (8-11 PM),0.1364,75.0
281,3,10:00:00 PM,22:00:00,22,Friday,0,0,Night,10,0,0,29,39,97.0,0.58,0.7436,0.0,normal,Weekday,Night Freight (8-11 PM),0.7436,25.64
282,3,10:15:00 PM,22:15:00,22,Friday,0,0,Night,19,3,1,35,58,128.5,0.77,0.6207,0.05,normal,Weekday,Night Freight (8-11 PM),0.6207,32.76
283,3,10:30:00 PM,22:30:00,22,Friday,0,0,Night,10,4,0,30,44,102.0,0.61,0.6818,0.0,normal,Weekday,Night Freight (8-11 PM),0.6818,22.73
284,3,10:45:00 PM,22:45:00,22,Friday,0,0,Night,12,3,1,25,41,91.5,0.54,0.6341,0.0769,normal,Weekday,Night Freight (8-11 PM),0.6341,29.27
285,3,11:00:00 PM,23:00:00,23,Friday,0,0,Night,12,1,0,40,53,132.5,0.79,0.7547,0.0,normal,Weekday,Night Freight (8-11 PM),0.7547,22.64
286,3,11:15:00 PM,23:15:00,23,Friday,0,0,Night,20,2,0,19,41,78.0,0.46,0.4634,0.0,normal,Weekday,Night Freight (8-11 PM),0.4634,48.78
287,3,11:30:00 PM,23:30:00,23,Friday,0,0,Night,18,4,1,11,34,56.0,0.33,0.3529,0.0526,low,Weekday,Night Freight (8-11 PM),0.3529,52.94
288,3,11:45:00 PM,23:45:00,23,Friday,0,0,Night,19,1,1,37,58,133.5,0.79,0.6552,0.05,normal,Weekday,Night Freight (8-11 PM),0.6552,32.76
289,4,12:00:00 AM,00:00:00,0,Saturday,1,0,Night,13,2,0,25,40,89.0,0.53,0.625,0.0,normal,Weekend,Off-Peak Hours,0.625,32.5
290,4,12:15:00 AM,00:15:00,0,Saturday,1,0,Night,16,4,1,15,36,66.0,0.39,0.4444,0.0588,normal,Weekend,Off-Peak Hours,0.4444,44.44
291,4,12:30:00 AM,00:30:00,0,Saturday,1,0,Night,10,4,1,16,31,63.0,0.38,0.5484,0.0909,normal,Weekend,Off-Peak Hours,0.5484,32.26
292,4,12:45:00 AM,00:45:00,0,Saturday,1,0,Night,18,3,0,19,40,76.5,0.46,0.475,0.0,normal,Weekend,Off-Peak Hours,0.475,45.0
293,4,1:00:00 AM,01:00:00,1,Saturday,1,0,Night,15,5,0,10,30,47.5,0.28,0.3333,0.0,low,Weekend,Off-Peak Hours,0.3333,50.0
294,4,1:15:00 AM,01:15:00,1,Saturday,1,0,Night,14,2,1,22,39,84.0,0.5,0.5897,0.0667,normal,Weekend,Off-Peak Hours,0.5897,35.9
295,4,1:30:00 AM,01:30:00,1,Saturday,1,0,Night,15,0,0,15,30,60.0,0.36,0.5,0.0,normal,Weekend,Off-Peak Hours,0.5,50.0
296,4,1:45:00 AM,01:45:00,1,Saturday,1,0,Night,17,5,0,21,43,82.5,0.49,0.4884,0.0,normal,Weekend,Off-Peak Hours,0.4884,39.53
297,4,2:00:00 AM,02:00:00,2,Saturday,1,0,Night,14,0,1,12,27,53.0,0.32,0.4815,0.0667,low,Weekend,Off-Peak Hours,0.4815,51.85
298,4,2:15:00 AM,02:15:00,2,Saturday,1,0,Night,10,1,0,11,22,43.5,0.26,0.5,0.0,low,Weekend,Off-Peak Hours,0.5,45.45
299,4,2:30:00 AM,02:30:00,2,Saturday,1,0,Night,18,5,0,18,41,74.5,0.44,0.439,0.0,normal,Weekend,Off-Peak Hours,0.439,43.9
300,4,2:45:00 AM,02:45:00,2,Saturday,1,0,Night,12,4,0,11,27,47.0,0.28,0.4074,0.0,low,Weekend,Off-Peak Hours,0.4074,44.44
301,4,3:00:00 AM,03:00:00,3,Saturday,1,0,Night,17,0,1,30,48,110.0,0.65,0.6458,0.0556,normal,Weekend,Off-Peak Hours,0.6458,35.42
302,4,3:15:00 AM,03:15:00,3,Saturday,1,0,Night,20,1,0,28,49,104.5,0.62,0.5714,0.0,normal,Weekend,Off-Peak Hours,0.5714,40.82
303,4,3:30:00 AM,03:30:00,3,Saturday,1,0,Night,19,5,1,38,63,138.5,0.82,0.619,0.05,normal,Weekend,Off-Peak Hours,0.619,30.16
