Time,Date,Car_Count,Bike_Count,Bus_Count,Truck_Count,Total_Vehicles,Day_Of_Week,Traffic_Situation,Time_24Hr,Hour,PCU_Score,Heavy_Vehicle_Ratio,Car_Ratio,Is_Peak_Hour,Is_Weekend,Hour_Sin,Hour_Cos,Day_Part,Is_Severe_Rush_Hour,Bus_To_Car_Ratio,Heavy_Vehicle_PCU_Share,Congestion_Index,PCU_Lag_15Min,PCU_Rolling_1Hr_Avg
12:15:00 PM,2,44,5,5,21,75,Thursday,normal,12:15:00,12,124.5,0.3467,0.5867,0,0,0.0,-1.0,Afternoon,0,0.1111,0.6265,0.74,161.0,141.12
12:30:00 PM,2,62,5,14,23,104,Thursday,normal,12:30:00,12,175.5,0.3558,0.5962,0,0,0.0,-1.0,Afternoon,0,0.2222,0.6325,1.04,124.5,151.12
12:45:00 PM,2,38,8,15,27,88,Thursday,normal,12:45:00,12,168.0,0.4773,0.4318,0,0,0.0,-1.0,Afternoon,0,0.3846,0.75,1.0,175.5,157.25
1:00:00 PM,2,26,6,9,29,70,Thursday,normal,13:00:00,13,143.0,0.5429,0.3714,0,0,-0.2588,-0.9659,Afternoon,0,0.3333,0.7972,0.85,168.0,152.75
1:15:00 PM,2,78,23,16,13,130,Thursday,normal,13:15:00,13,176.5,0.2231,0.6,0,0,-0.2588,-0.9659,Afternoon,0,0.2025,0.4929,1.05,143.0,165.75
1:30:00 PM,2,116,21,22,17,176,Thursday,heavy,13:30:00,13,243.5,0.2216,0.6591,0,0,-0.2588,-0.9659,Afternoon,0,0.188,0.4805,1.45,176.5,182.75
1:45:00 PM,2,94,13,11,16,134,Thursday,normal,13:45:00,13,181.5,0.2015,0.7015,0,0,-0.2588,-0.9659,Afternoon,0,0.1158,0.4463,1.08,243.5,186.12
2:00:00 PM,2,52,19,26,10,107,Thursday,normal,14:00:00,14,169.5,0.3364,0.486,0,0,-0.5,-0.866,Afternoon,0,0.4906,0.6372,1.01,181.5,192.75
2:15:00 PM,2,70,13,12,10,105,Thursday,low,14:15:00,14,142.5,0.2095,0.6667,0,0,-0.5,-0.866,Afternoon,0,0.169,0.4632,0.85,169.5,184.25
2:30:00 PM,2,34,17,21,14,86,Thursday,normal,14:30:00,14,147.5,0.407,0.3953,0,0,-0.5,-0.866,Afternoon,0,0.6,0.7119,0.88,142.5,160.25
2:45:00 PM,2,16,18,40,6,80,Thursday,normal,14:45:00,14,163.0,0.575,0.2,0,0,-0.5,-0.866,Afternoon,0,2.3529,0.8466,0.97,147.5,155.62
3:00:00 PM,2,24,20,15,17,76,Thursday,normal,15:00:00,15,130.0,0.4211,0.3158,0,0,-0.7071,-0.7071,Afternoon,0,0.6,0.7385,0.77,163.0,145.75
3:15:00 PM,2,21,15,33,12,81,Thursday,normal,15:15:00,15,163.5,0.5556,0.2593,0,0,-0.7071,-0.7071,Afternoon,0,1.5,0.8257,0.97,130.0,151.0
3:30:00 PM,2,100,10,18,7,135,Thursday,normal,15:30:00,15,180.0,0.1852,0.7407,0,0,-0.7071,-0.7071,Afternoon,0,0.1782,0.4167,1.07,163.5,159.12
3:45:00 PM,2,117,22,11,5,155,Thursday,normal,15:45:00,15,176.0,0.1032,0.7548,0,0,-0.7071,-0.7071,Afternoon,0,0.0932,0.2727,1.05,180.0,162.38
4:00:00 PM,2,145,30,40,8,223,Thursday,normal,16:00:00,16,304.0,0.2152,0.6502,1,0,-0.866,-0.5,Afternoon,0,0.274,0.4737,1.81,176.0,205.88
4:15:00 PM,2,113,38,45,7,203,Thursday,heavy,16:15:00,16,288.0,0.2562,0.5567,1,0,-0.866,-0.5,Afternoon,0,0.3947,0.5417,1.71,304.0,237.0
4:30:00 PM,2,110,31,37,7,185,Thursday,heavy,16:30:00,16,257.5,0.2378,0.5946,1,0,-0.866,-0.5,Afternoon,0,0.3333,0.5126,1.53,288.0,256.38
4:45:00 PM,2,126,15,26,6,173,Thursday,heavy,16:45:00,16,229.5,0.185,0.7283,1,0,-0.866,-0.5,Afternoon,0,0.2047,0.4183,1.37,257.5,269.75
5:00:00 PM,2,100,15,29,7,151,Thursday,high,17:00:00,17,215.5,0.2384,0.6623,1,0,-0.9659,-0.2588,Evening,1,0.2871,0.5012,1.28,229.5,247.62
5:15:00 PM,2,147,28,29,10,214,Thursday,heavy,17:15:00,17,278.0,0.1822,0.6869,1,0,-0.9659,-0.2588,Evening,1,0.1959,0.4209,1.66,215.5,245.12
5:30:00 PM,2,146,22,50,10,228,Thursday,heavy,17:30:00,17,337.0,0.2632,0.6404,1,0,-0.9659,-0.2588,Evening,1,0.3401,0.5341,2.01,278.0,265.0
5:45:00 PM,2,148,23,27,5,203,Thursday,heavy,17:45:00,17,255.5,0.1576,0.7291,1,0,-0.9659,-0.2588,Evening,1,0.1812,0.3757,1.52,337.0,271.5
6:00:00 PM,2,149,17,41,9,216,Thursday,heavy,18:00:00,18,307.5,0.2315,0.6898,1,0,-1.0,-0.0,Evening,1,0.2733,0.4878,1.83,255.5,294.5
6:15:00 PM,2,136,32,41,7,216,Thursday,heavy,18:15:00,18,296.0,0.2222,0.6296,1,0,-1.0,-0.0,Evening,1,0.2993,0.4865,1.76,307.5,299.0
6:30:00 PM,2,101,22,33,9,165,Thursday,high,18:30:00,18,238.0,0.2545,0.6121,1,0,-1.0,-0.0,Evening,1,0.3235,0.5294,1.42,296.0,274.25
6:45:00 PM,2,87,18,13,34,152,Thursday,high,18:45:00,18,237.0,0.3092,0.5724,1,0,-1.0,-0.0,Evening,1,0.1477,0.5949,1.41,238.0,269.62
7:00:00 PM,2,50,21,14,9,94,Thursday,low,19:00:00,19,129.5,0.2447,0.5319,0,0,-0.9659,0.2588,Evening,1,0.2745,0.5328,0.77,237.0,225.12
7:15:00 PM,2,63,23,19,34,139,Thursday,high,19:15:00,19,233.5,0.3813,0.4532,0,0,-0.9659,0.2588,Evening,1,0.2969,0.6809,1.39,129.5,209.5
7:30:00 PM,2,73,9,11,5,98,Thursday,low,19:30:00,19,125.5,0.1633,0.7449,0,0,-0.9659,0.2588,Evening,1,0.1486,0.3825,0.75,233.5,181.38
7:45:00 PM,2,78,13,20,25,136,Thursday,high,19:45:00,19,219.5,0.3309,0.5735,0,0,-0.9659,0.2588,Evening,1,0.2532,0.615,1.31,125.5,177.0
8:00:00 PM,2,71,22,12,14,119,Thursday,normal,20:00:00,20,160.0,0.2185,0.5966,0,0,-0.866,0.5,Evening,0,0.1667,0.4875,0.95,219.5,184.62
8:15:00 PM,2,80,17,11,15,123,Thursday,normal,20:15:00,20,166.5,0.2114,0.6504,0,0,-0.866,0.5,Evening,0,0.1358,0.4685,0.99,160.0,167.88
8:30:00 PM,2,62,21,10,35,128,Thursday,high,20:30:00,20,207.5,0.3516,0.4844,0,0,-0.866,0.5,Evening,0,0.1587,0.6506,1.24,166.5,188.38
8:45:00 PM,2,100,17,16,33,166,Thursday,high,20:45:00,20,255.5,0.2952,0.6024,0,0,-0.866,0.5,Evening,0,0.1584,0.5753,1.52,207.5,197.38
9:00:00 PM,2,95,15,18,9,137,Thursday,normal,21:00:00,21,183.5,0.1971,0.6934,0,0,-0.7071,0.7071,Evening,0,0.1875,0.4414,1.09,255.5,203.25
9:15:00 PM,2,102,14,15,34,165,Thursday,high,21:15:00,21,256.0,0.297,0.6182,0,0,-0.7071,0.7071,Evening,0,0.1456,0.5742,1.52,183.5,225.62
9:30:00 PM,2,68,12,15,32,127,Thursday,high,21:30:00,21,215.0,0.3701,0.5354,0,0,-0.7071,0.7071,Evening,0,0.2174,0.6558,1.28,256.0,227.5
9:45:00 PM,2,74,5,19,5,103,Thursday,normal,21:45:00,21,148.5,0.233,0.7184,0,0,-0.7071,0.7071,Evening,0,0.2533,0.4848,0.88,215.0,200.75
10:00:00 PM,2,15,4,1,21,41,Thursday,normal,22:00:00,22,83.0,0.5366,0.3659,0,0,-0.5,0.866,Night,0,0.0625,0.7952,0.49,148.5,175.62
10:15:00 PM,2,16,0,1,24,41,Thursday,normal,22:15:00,22,91.0,0.6098,0.3902,0,0,-0.5,0.866,Night,0,0.0588,0.8242,0.54,83.0,134.38
10:30:00 PM,2,12,0,0,12,24,Thursday,low,22:30:00,22,48.0,0.5,0.5,0,0,-0.5,0.866,Night,0,0.0,0.75,0.29,91.0,92.62
10:45:00 PM,2,12,5,0,23,40,Thursday,normal,22:45:00,22,83.5,0.575,0.3,0,0,-0.5,0.866,Night,0,0.0,0.8263,0.5,48.0,76.38
11:00:00 PM,2,15,2,1,14,32,Thursday,normal,23:00:00,23,61.0,0.4688,0.4688,0,0,-0.2588,0.9659,Night,0,0.0625,0.7377,0.36,83.5,70.88
11:15:00 PM,2,10,3,0,23,36,Thursday,normal,23:15:00,23,80.5,0.6389,0.2778,0,0,-0.2588,0.9659,Night,0,0.0,0.8571,0.48,61.0,68.25
11:30:00 PM,2,16,2,0,35,53,Thursday,normal,23:30:00,23,122.0,0.6604,0.3019,0,0,-0.2588,0.9659,Night,0,0.0,0.8607,0.73,80.5,86.75
11:45:00 PM,2,13,3,0,22,38,Thursday,normal,23:45:00,23,80.5,0.5789,0.3421,0,0,-0.2588,0.9659,Night,0,0.0,0.8199,0.48,122.0,86.0
12:00:00 AM,3,13,0,0,32,45,Friday,normal,00:00:00,0,109.0,0.7111,0.2889,0,0,0.0,1.0,Night,0,0.0,0.8807,0.65,109.0,109.0
12:15:00 AM,3,11,1,0,27,39,Friday,normal,00:15:00,0,92.5,0.6923,0.2821,0,0,0.0,1.0,Night,0,0.0,0.8757,0.55,109.0,100.75
12:30:00 AM,3,17,1,0,32,50,Friday,normal,00:30:00,0,113.5,0.64,0.34,0,0,0.0,1.0,Night,0,0.0,0.8458,0.68,92.5,105.0
12:45:00 AM,3,11,2,0,17,30,Friday,normal,00:45:00,0,63.0,0.5667,0.3667,0,0,0.0,1.0,Night,0,0.0,0.8095,0.38,113.5,94.5
1:00:00 AM,3,14,1,1,11,27,Friday,low,01:00:00,1,50.5,0.4444,0.5185,0,0,0.2588,0.9659,Night,0,0.0667,0.7129,0.3,63.0,79.88
1:15:00 AM,3,17,2,0,33,52,Friday,normal,01:15:00,1,117.0,0.6346,0.3269,0,0,0.2588,0.9659,Night,0,0.0,0.8462,0.7,50.5,86.0
1:30:00 AM,3,15,2,1,38,56,Friday,normal,01:30:00,1,133.0,0.6964,0.2679,0,0,0.2588,0.9659,Night,0,0.0625,0.8797,0.79,117.0,90.88
1:45:00 AM,3,13,4,1,24,42,Friday,normal,01:45:00,1,90.0,0.5952,0.3095,0,0,0.2588,0.9659,Night,0,0.0714,0.8333,0.54,133.0,97.62
2:00:00 AM,3,11,5,1,11,28,Friday,low,02:00:00,2,49.5,0.4286,0.3929,0,0,0.5,0.866,Night,0,0.0833,0.7273,0.29,90.0,97.38
2:15:00 AM,3,12,3,0,22,37,Friday,normal,02:15:00,2,79.5,0.5946,0.3243,0,0,0.5,0.866,Night,0,0.0,0.8302,0.47,49.5,88.0
2:30:00 AM,3,15,1,0,26,42,Friday,normal,02:30:00,2,93.5,0.619,0.3571,0,0,0.5,0.866,Night,0,0.0,0.8342,0.56,79.5,78.12
2:45:00 AM,3,13,0,1,34,48,Friday,normal,02:45:00,2,118.0,0.7292,0.2708,0,0,0.5,0.866,Night,0,0.0714,0.8898,0.7,93.5,85.12
3:00:00 AM,3,17,5,0,15,37,Friday,normal,03:00:00,3,64.5,0.4054,0.4595,0,0,0.7071,0.7071,Night,0,0.0,0.6977,0.38,118.0,88.88
3:15:00 AM,3,20,3,1,26,50,Friday,normal,03:15:00,3,102.5,0.54,0.4,0,0,0.7071,0.7071,Night,0,0.0476,0.7902,0.61,64.5,94.62
3:30:00 AM,3,18,4,0,30,52,Friday,normal,03:30:00,3,110.0,0.5769,0.3462,0,0,0.7071,0.7071,Night,0,0.0,0.8182,0.65,102.5,98.75
3:45:00 AM,3,12,1,1,19,33,Friday,normal,03:45:00,3,72.5,0.6061,0.3636,0,0,0.7071,0.7071,Night,0,0.0769,0.8276,0.43,110.0,87.38
4:00:00 AM,3,20,0,0,12,32,Friday,low,04:00:00,4,56.0,0.375,0.625,0,0,0.866,0.5,Night,0,0.0,0.6429,0.33,72.5,85.25
4:15:00 AM,3,29,10,0,12,51,Friday,low,04:15:00,4,70.0,0.2353,0.5686,0,0,0.866,0.5,Night,0,0.0,0.5143,0.42,56.0,77.12
4:30:00 AM,3,39,20,1,10,70,Friday,low,04:30:00,4,82.0,0.1571,0.5571,0,0,0.866,0.5,Night,0,0.025,0.4024,0.49,70.0,70.12
4:45:00 AM,3,76,9,7,13,105,Friday,normal,04:45:00,4,140.5,0.1905,0.7238,0,0,0.866,0.5,Night,0,0.0909,0.427,0.84,82.0,87.12
5:00:00 AM,3,33,17,0,13,63,Friday,normal,05:00:00,5,80.5,0.2063,0.5238,0,0,0.9659,0.2588,Morning,0,0.0,0.4845,0.48,140.5,93.25
5:15:00 AM,3,64,14,1,12,91,Friday,low,05:15:00,5,110.0,0.1429,0.7033,0,0,0.9659,0.2588,Morning,0,0.0154,0.3545,0.65,80.5,103.25
5:30:00 AM,3,44,7,1,11,63,Friday,low,05:30:00,5,83.5,0.1905,0.6984,0,0,0.9659,0.2588,Morning,0,0.0222,0.4311,0.5,110.0,103.62
5:45:00 AM,3,53,8,4,15,80,Friday,normal,05:45:00,5,114.0,0.2375,0.6625,0,0,0.9659,0.2588,Morning,0,0.0741,0.5,0.68,83.5,97.0
6:00:00 AM,3,75,6,7,13,101,Friday,normal,06:00:00,6,138.0,0.198,0.7426,1,0,1.0,0.0,Morning,0,0.0921,0.4348,0.82,114.0,111.38
6:15:00 AM,3,60,11,4,10,85,Friday,low,06:15:00,6,107.5,0.1647,0.7059,1,0,1.0,0.0,Morning,0,0.0656,0.3907,0.64,138.0,110.75
6:30:00 AM,3,35,14,2,14,65,Friday,normal,06:30:00,6,90.0,0.2462,0.5385,1,0,1.0,0.0,Morning,0,0.0556,0.5333,0.54,107.5,112.38
6:45:00 AM,3,75,20,6,15,116,Friday,normal,06:45:00,6,148.0,0.181,0.6466,1,0,1.0,0.0,Morning,0,0.0789,0.4257,0.88,90.0,120.88
7:00:00 AM,3,27,10,2,12,51,Friday,low,07:00:00,7,74.0,0.2745,0.5294,1,0,0.9659,-0.2588,Morning,0,0.0714,0.5676,0.44,148.0,104.88
7:15:00 AM,3,61,20,7,14,102,Friday,normal,07:15:00,7,134.0,0.2059,0.598,1,0,0.9659,-0.2588,Morning,0,0.1129,0.4701,0.8,74.0,111.5
7:30:00 AM,3,72,20,5,15,112,Friday,normal,07:30:00,7,142.0,0.1786,0.6429,1,0,0.9659,-0.2588,Morning,0,0.0685,0.4225,0.85,134.0,124.5
7:45:00 AM,3,43,18,6,14,81,Friday,normal,07:45:00,7,112.0,0.2469,0.5309,1,0,0.9659,-0.2588,Morning,0,0.1364,0.5357,0.67,142.0,115.5
8:00:00 AM,3,54,10,4,14,82,Friday,normal,08:00:00,8,113.0,0.2195,0.6585,1,0,0.866,-0.5,Morning,1,0.0727,0.4779,0.67,112.0,125.25
8:15:00 AM,3,30,12,1,14,57,Friday,normal,08:15:00,8,81.0,0.2632,0.5263,1,0,0.866,-0.5,Morning,1,0.0323,0.5556,0.48,113.0,112.0
8:30:00 AM,3,72,8,6,12,98,Friday,low,08:30:00,8,130.0,0.1837,0.7347,1,0,0.866,-0.5,Morning,1,0.0822,0.4154,0.77,81.0,109.0
8:45:00 AM,3,55,17,7,15,94,Friday,normal,08:45:00,8,129.5,0.234,0.5851,1,0,0.866,-0.5,Morning,1,0.125,0.5097,0.77,130.0,113.38
9:00:00 AM,3,36,20,0,13,69,Friday,normal,09:00:00,9,85.0,0.1884,0.5217,0,0,0.7071,-0.7071,Morning,1,0.0,0.4588,0.51,129.5,106.38
9:15:00 AM,3,168,55,10,0,233,Friday,heavy,09:15:00,9,225.5,0.0429,0.721,0,0,0.7071,-0.7071,Morning,1,0.0592,0.133,1.34,85.0,142.5
9:30:00 AM,3,135,61,28,2,226,Friday,heavy,09:30:00,9,255.5,0.1327,0.5973,0,0,0.7071,-0.7071,Morning,1,0.2059,0.3523,1.52,225.5,173.88
9:45:00 AM,3,168,68,27,2,265,Friday,heavy,09:45:00,9,289.0,0.1094,0.634,0,0,0.7071,-0.7071,Morning,1,0.1598,0.301,1.72,255.5,213.75
10:00:00 AM,3,139,44,16,1,200,Friday,heavy,10:00:00,10,212.0,0.085,0.695,0,0,0.5,-0.866,Morning,0,0.1143,0.2406,1.26,289.0,245.5
10:15:00 AM,3,156,63,12,3,234,Friday,heavy,10:15:00,10,232.5,0.0641,0.6667,0,0,0.5,-0.866,Morning,0,0.0764,0.1935,1.38,212.0,247.25
10:30:00 AM,3,141,51,27,3,222,Friday,heavy,10:30:00,10,256.5,0.1351,0.6351,0,0,0.5,-0.866,Morning,0,0.1901,0.3509,1.53,232.5,247.5
10:45:00 AM,3,144,44,16,3,207,Friday,heavy,10:45:00,10,223.0,0.0918,0.6957,0,0,0.5,-0.866,Morning,0,0.1103,0.2556,1.33,256.5,231.0
11:00:00 AM,3,132,65,23,0,220,Friday,heavy,11:00:00,11,233.5,0.1045,0.6,0,0,0.2588,-0.9659,Morning,0,0.1729,0.2955,1.39,223.0,236.38
11:15:00 AM,3,180,48,17,2,247,Friday,heavy,11:15:00,11,261.0,0.0769,0.7287,0,0,0.2588,-0.9659,Morning,0,0.0939,0.2184,1.55,233.5,243.5
11:30:00 AM,3,140,67,20,4,231,Friday,heavy,11:30:00,11,245.5,0.1039,0.6061,0,0,0.2588,-0.9659,Morning,0,0.1418,0.2933,1.46,261.0,240.75
11:45:00 AM,3,163,62,12,0,237,Friday,heavy,11:45:00,11,230.0,0.0506,0.6878,0,0,0.2588,-0.9659,Morning,0,0.0732,0.1565,1.37,245.5,242.5
12:00:00 PM,3,148,70,15,0,233,Friday,heavy,12:00:00,12,228.0,0.0644,0.6352,0,0,0.0,-1.0,Afternoon,0,0.1007,0.1974,1.36,230.0,241.12
12:15:00 PM,3,134,47,22,3,206,Friday,heavy,12:15:00,12,232.5,0.1214,0.6505,0,0,0.0,-1.0,Afternoon,0,0.163,0.3226,1.38,228.0,234.0
12:30:00 PM,3,162,51,13,0,226,Friday,heavy,12:30:00,12,226.5,0.0575,0.7168,0,0,0.0,-1.0,Afternoon,0,0.0798,0.1722,1.35,232.5,229.25
12:45:00 PM,3,136,49,15,1,201,Friday,heavy,12:45:00,12,208.5,0.0796,0.6766,0,0,0.0,-1.0,Afternoon,0,0.1095,0.2302,1.24,226.5,223.88
1:00:00 PM,3,147,52,26,0,225,Friday,heavy,13:00:00,13,251.0,0.1156,0.6533,0,0,-0.2588,-0.9659,Afternoon,0,0.1757,0.3108,1.49,208.5,229.62
1:15:00 PM,3,174,54,25,1,254,Friday,heavy,13:15:00,13,279.0,0.1024,0.685,0,0,-0.2588,-0.9659,Afternoon,0,0.1429,0.2796,1.66,251.0,241.25
1:30:00 PM,3,135,69,20,1,225,Friday,heavy,13:30:00,13,232.5,0.0933,0.6,0,0,-0.2588,-0.9659,Afternoon,0,0.1471,0.271,1.38,279.0,242.75
1:45:00 PM,3,142,55,21,1,219,Friday,heavy,13:45:00,13,235.5,0.1005,0.6484,0,0,-0.2588,-0.9659,Afternoon,0,0.1469,0.2803,1.4,232.5,249.5
2:00:00 PM,3,144,59,14,2,219,Friday,heavy,14:00:00,14,221.5,0.0731,0.6575,0,0,-0.5,-0.866,Afternoon,0,0.0966,0.2167,1.32,235.5,242.12
2:15:00 PM,3,180,49,17,0,246,Friday,heavy,14:15:00,14,255.5,0.0691,0.7317,0,0,-0.5,-0.866,Afternoon,0,0.0939,0.1996,1.52,221.5,236.25
2:30:00 PM,3,153,59,20,4,236,Friday,heavy,14:30:00,14,254.5,0.1017,0.6483,0,0,-0.5,-0.866,Afternoon,0,0.1299,0.2829,1.52,255.5,241.75
2:45:00 PM,3,139,43,27,3,212,Friday,heavy,14:45:00,14,250.5,0.1415,0.6557,0,0,-0.5,-0.866,Afternoon,0,0.1929,0.3593,1.49,254.5,245.5
3:00:00 PM,3,179,60,12,0,251,Friday,heavy,15:00:00,15,245.0,0.0478,0.7131,0,0,-0.7071,-0.7071,Afternoon,0,0.0667,0.1469,1.46,250.5,251.38
3:15:00 PM,3,76,21,6,1,104,Friday,low,15:15:00,15,107.5,0.0673,0.7308,0,0,-0.7071,-0.7071,Afternoon,0,0.0779,0.1953,0.64,245.0,214.38
3:30:00 PM,3,59,25,19,1,104,Friday,normal,15:30:00,15,131.5,0.1923,0.5673,0,0,-0.7071,-0.7071,Afternoon,0,0.3167,0.4563,0.78,107.5,183.62
3:45:00 PM,3,51,20,12,1,84,Friday,low,15:45:00,15,100.0,0.1548,0.6071,0,0,-0.7071,-0.7071,Afternoon,0,0.2308,0.39,0.6,131.5,146.0
4:00:00 PM,3,78,24,19,2,123,Friday,normal,16:00:00,16,153.0,0.1707,0.6341,1,0,-0.866,-0.5,Afternoon,0,0.2405,0.4118,0.91,100.0,123.0
4:15:00 PM,3,50,24,11,0,85,Friday,low,16:15:00,16,95.0,0.1294,0.5882,1,0,-0.866,-0.5,Afternoon,0,0.2157,0.3474,0.57,153.0,119.88
4:30:00 PM,3,59,25,8,0,92,Friday,low,16:30:00,16,95.5,0.087,0.6413,1,0,-0.866,-0.5,Afternoon,0,0.1333,0.2513,0.57,95.0,110.88
4:45:00 PM,3,90,21,0,0,111,Friday,low,16:45:00,16,100.5,0.0,0.8108,1,0,-0.866,-0.5,Afternoon,0,0.0,0.0,0.6,95.5,111.0
5:00:00 PM,3,79,26,21,2,128,Friday,normal,17:00:00,17,161.0,0.1797,0.6172,1,0,-0.9659,-0.2588,Evening,1,0.2625,0.4286,0.96,100.5,113.0
5:15:00 PM,3,56,21,4,1,82,Friday,low,17:15:00,17,81.5,0.061,0.6829,1,0,-0.9659,-0.2588,Evening,1,0.0702,0.184,0.49,161.0,109.62
5:30:00 PM,3,70,25,11,2,108,Friday,low,17:30:00,17,121.5,0.1204,0.6481,1,0,-0.9659,-0.2588,Evening,1,0.1549,0.321,0.72,81.5,116.12
5:45:00 PM,3,54,27,21,2,104,Friday,normal,17:45:00,17,136.5,0.2212,0.5192,1,0,-0.9659,-0.2588,Evening,1,0.3818,0.5055,0.81,121.5,125.12
6:00:00 PM,3,53,22,13,2,90,Friday,low,18:00:00,18,109.0,0.1667,0.5889,1,0,-1.0,-0.0,Evening,1,0.2407,0.4128,0.65,136.5,112.12
6:15:00 PM,3,59,27,5,2,93,Friday,low,18:15:00,18,93.5,0.0753,0.6344,1,0,-1.0,-0.0,Evening,1,0.0833,0.2246,0.56,109.0,115.12
6:30:00 PM,3,63,30,21,0,114,Friday,normal,18:30:00,18,141.0,0.1842,0.5526,1,0,-1.0,-0.0,Evening,1,0.3281,0.4468,0.84,93.5,120.0
6:45:00 PM,3,87,21,16,0,124,Friday,normal,18:45:00,18,145.5,0.129,0.7016,1,0,-1.0,-0.0,Evening,1,0.1818,0.3299,0.87,141.0,122.25
7:00:00 PM,3,71,26,19,1,117,Friday,normal,19:00:00,19,144.0,0.1709,0.6068,0,0,-0.9659,0.2588,Evening,1,0.2639,0.4167,0.86,145.5,131.0
7:15:00 PM,3,32,5,5,13,55,Friday,normal,19:15:00,19,88.5,0.3273,0.5818,0,0,-0.9659,0.2588,Evening,1,0.1515,0.6102,0.53,144.0,129.75
7:30:00 PM,3,36,6,7,2,51,Friday,low,19:30:00,19,66.0,0.1765,0.7059,0,0,-0.9659,0.2588,Evening,1,0.1892,0.4091,0.39,88.5,111.0
7:45:00 PM,3,35,10,0,2,47,Friday,low,19:45:00,19,46.0,0.0426,0.7447,0,0,-0.9659,0.2588,Evening,1,0.0,0.1304,0.27,66.0,86.12
8:00:00 PM,3,40,10,5,10,65,Friday,low,20:00:00,20,90.0,0.2308,0.6154,0,0,-0.866,0.5,Evening,0,0.122,0.5,0.54,46.0,72.62
8:15:00 PM,3,44,6,1,3,54,Friday,low,20:15:00,20,59.0,0.0741,0.8148,0,0,-0.866,0.5,Evening,0,0.0222,0.2034,0.35,90.0,65.25
8:30:00 PM,3,40,6,1,3,50,Friday,low,20:30:00,20,55.0,0.08,0.8,0,0,-0.866,0.5,Evening,0,0.0244,0.2182,0.33,59.0,62.5
8:45:00 PM,3,45,2,7,7,61,Friday,low,20:45:00,20,88.0,0.2295,0.7377,0,0,-0.866,0.5,Evening,0,0.1522,0.4773,0.52,55.0,73.0
9:00:00 PM,3,44,2,6,5,57,Friday,low,21:00:00,21,78.0,0.193,0.7719,0,0,-0.7071,0.7071,Evening,0,0.1333,0.4231,0.46,88.0,70.0
9:15:00 PM,3,33,4,4,5,46,Friday,low,21:15:00,21,62.0,0.1957,0.7174,0,0,-0.7071,0.7071,Evening,0,0.1176,0.4355,0.37,78.0,70.75
9:30:00 PM,3,22,5,3,13,43,Friday,normal,21:30:00,21,72.5,0.3721,0.5116,0,0,-0.7071,0.7071,Evening,0,0.1304,0.6621,0.43,62.0,75.12
9:45:00 PM,3,33,5,5,1,44,Friday,low,21:45:00,21,53.5,0.1364,0.75,0,0,-0.7071,0.7071,Evening,0,0.1471,0.3364,0.32,72.5,66.5
10:00:00 PM,3,10,0,0,29,39,Friday,normal,22:00:00,22,97.0,0.7436,0.2564,0,0,-0.5,0.866,Night,0,0.0,0.8969,0.58,53.5,71.25
10:15:00 PM,3,19,3,1,35,58,Friday,normal,22:15:00,22,128.5,0.6207,0.3276,0,0,-0.5,0.866,Night,0,0.05,0.8405,0.77,97.0,87.88
10:30:00 PM,3,10,4,0,30,44,Friday,normal,22:30:00,22,102.0,0.6818,0.2273,0,0,-0.5,0.866,Night,0,0.0,0.8824,0.61,128.5,95.25
10:45:00 PM,3,12,3,1,25,41,Friday,normal,22:45:00,22,91.5,0.6341,0.2927,0,0,-0.5,0.866,Night,0,0.0769,0.8525,0.54,102.0,104.75
11:00:00 PM,3,12,1,0,40,53,Friday,normal,23:00:00,23,132.5,0.7547,0.2264,0,0,-0.2588,0.9659,Night,0,0.0,0.9057,0.79,91.5,113.62
11:15:00 PM,3,20,2,0,19,41,Friday,normal,23:15:00,23,78.0,0.4634,0.4878,0,0,-0.2588,0.9659,Night,0,0.0,0.7308,0.46,132.5,101.0
11:30:00 PM,3,18,4,1,11,34,Friday,low,23:30:00,23,56.0,0.3529,0.5294,0,0,-0.2588,0.9659,Night,0,0.0526,0.6429,0.33,78.0,89.5
11:45:00 PM,3,19,1,1,37,58,Friday,normal,23:45:00,23,133.5,0.6552,0.3276,0,0,-0.2588,0.9659,Night,0,0.05,0.8539,0.79,56.0,100.0
12:00:00 AM,4,13,2,0,25,40,Saturday,normal,00:00:00,0,89.0,0.625,0.325,0,1,0.0,1.0,Night,0,0.0,0.8427,0.53,89.0,89.0
12:15:00 AM,4,16,4,1,15,36,Saturday,normal,00:15:00,0,66.0,0.4444,0.4444,0,1,0.0,1.0,Night,0,0.0588,0.7273,0.39,89.0,77.5
12:30:00 AM,4,10,4,1,16,31,Saturday,normal,00:30:00,0,63.0,0.5484,0.3226,0,1,0.0,1.0,Night,0,0.0909,0.8095,0.38,66.0,72.67
12:45:00 AM,4,18,3,0,19,40,Saturday,normal,00:45:00,0,76.5,0.475,0.45,0,1,0.0,1.0,Night,0,0.0,0.7451,0.46,63.0,73.62
1:00:00 AM,4,15,5,0,10,30,Saturday,low,01:00:00,1,47.5,0.3333,0.5,0,1,0.2588,0.9659,Night,0,0.0,0.6316,0.28,76.5,63.25
1:15:00 AM,4,14,2,1,22,39,Saturday,normal,01:15:00,1,84.0,0.5897,0.359,0,1,0.2588,0.9659,Night,0,0.0667,0.8214,0.5,47.5,67.75
